Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09972155839204788,0.10015510632369802,0.09972155839204788,0.09972155839204788,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.09495257452216556,0.09495257452216556,0.09451902657747269,0.09451902657747269,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.0880150349326223,0.0880150349326223,0.08758149296045303,0.08758149296045303,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.08974923938512802,0.09018278726681539,0.08974923938512802,0.08974923938512802,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.09235130250453949,0.09278484465235615,0.09235130250453949,0.09235130250453949,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.0979873389005661,0.09842088665814415,0.0979873389005661,0.0979873389005661,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.10275636613368988,0.10319068969882071,0.10275636613368988,0.10275636613368988,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.10709255188703536,0.10752609961329483,0.10709255188703536,0.10709255188703537,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.11272867769002914,0.11316222557048983,0.11272867769002914,0.11272867769002914,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.12313447147607802,0.12356801913971627,0.12313447147607802,0.12313447147607803,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.12486867606639862,0.12530222381862016,0.12486867606639862,0.12486867606639862,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.12226744937388612,0.12226744937388612,0.1218339130282402,0.1218339130282402,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.1187991338481693,0.1187991338481693,0.11836558580398561,0.1183655858039856,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.11966618150472641,0.12053327732605014,0.11966618150472641,0.11966618150472641,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.11749839957732906,0.11749839957732906,0.11706486344337463,0.11706486344337463,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,0.11229510455136142,0.11229510455136142,0.11186155676841737,0.11186155676841736,45158400,0.0,0.0
1981-01-07 00:00:00-05:00,0.10752609961329483,0.10752609961329483,0.10709255188703536,0.10709255188703537,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,0.10535841629676272,0.10535841629676272,0.10492487996816635,0.10492487996816635,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,0.11056099086999893,0.11099453891125301,0.11056099086999893,0.11056099086999893,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.11056099171276358,0.11056099171276358,0.10969390720129013,0.10969390720129013,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.10622549657856414,0.10622549657856414,0.10579194873571396,0.10579194873571396,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.10622552037239073,0.10665906831235285,0.10622552037239073,0.10622552037239075,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10839323699474335,0.10926032120503411,0.10839323699474335,0.10839323699474335,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.10795970126886503,0.10795970126886503,0.10752615332603455,0.10752615332603455,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.11402928084135056,0.11446282861188406,0.11402928084135056,0.11402928084135056,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.11099453891125301,0.11099453891125301,0.11056099086999893,0.11056099086999893,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11272867769002914,0.11359576187331062,0.11272867769002914,0.11272867769002914,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11402928084135056,0.11489637638241758,0.11402928084135056,0.11402928084135056,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.11402929427920197,0.11446284210082719,0.11359574645757675,0.11359574645757675,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.11229510455136142,0.11229510455136142,0.11186155676841737,0.11186155676841736,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11186157210802404,0.11186157210802404,0.11099448800086974,0.11099448800086975,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10795970126886503,0.10795970126886503,0.10752615332603455,0.10752615332603455,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10405780244755156,0.10405780244755156,0.10362425446510315,0.10362425446510315,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09885443441572218,0.09885443441572218,0.0979873389005661,0.0979873389005661,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09278484465235615,0.09278484465235615,0.09235130250453949,0.09235130250453949,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09581965953111649,0.09625320166395124,0.09581965953111649,0.09581965953111649,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.0992879867553711,0.09972152295531993,0.0992879867553711,0.0992879867553711,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.0992879867553711,0.10015507073290589,0.0992879867553711,0.0992879867553711,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09972155839204788,0.10015510632369802,0.09972155839204788,0.09972155839204788,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09538611667803763,0.09538611667803763,0.09451902657747269,0.09451902657747269,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09451902657747269,0.09495257452216556,0.09451902657747269,0.09451902657747269,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.09191773107049636,0.09191773107049636,0.0914841890335083,0.0914841890335083,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.09105064660717424,0.09105064660717424,0.09061632305383682,0.09061632305383682,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.08931570392097211,0.08931570392097211,0.08844861388206482,0.08844861388206482,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.09061632305383682,0.09105064660717424,0.09061632305383682,0.09061632305383682,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09451902657747269,0.09538611667803763,0.09451902657747269,0.09451902657747269,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.08931571111578805,0.08931571111578805,0.08888216316699982,0.08888216316699982,22310400,0.0,0.0
1981-02-20 00:00:00-05:00,0.08454669119367152,0.08454669119367152,0.08411314338445663,0.08411314338445663,24371200,0.0,0.0
1981-02-23 00:00:00-05:00,0.08541378378868103,0.08584733164131587,0.08541378378868103,0.08541378378868103,14112000,0.0,0.0
1981-02-24 00:00:00-05:00,0.08324606600634447,0.08324606600634447,0.08237897604703903,0.08237897604703903,16979200,0.0,0.0
1981-02-25 00:00:00-05:00,0.08758149296045303,0.0880150349326223,0.08758149296045303,0.08758149296045303,19488000,0.0,0.0
1981-02-26 00:00:00-05:00,0.08888216316699982,0.08931571111578805,0.08888216316699982,0.08888216316699982,10841600,0.0,0.0
1981-02-27 00:00:00-05:00,0.09191771596670151,0.09278480568701783,0.09191771596670151,0.09191771596670151,14761600,0.0,0.0
1981-03-02 00:00:00-05:00,0.09235130250453949,0.09278484465235615,0.09235130250453949,0.09235130250453949,11760000,0.0,0.0
1981-03-03 00:00:00-05:00,0.09148419505349015,0.09148419505349015,0.0910506471991539,0.0910506471991539,16172800,0.0,0.0
1981-03-04 00:00:00-05:00,0.09061633825607467,0.09061633825607467,0.09018279612064362,0.09018279612064362,13708800,0.0,0.0
1981-03-05 00:00:00-05:00,0.09018278726681539,0.09018278726681539,0.08974923938512802,0.08974923938512802,5376000,0.0,0.0
1981-03-06 00:00:00-05:00,0.08974925327575545,0.08974925327575545,0.08888216316699982,0.08888216316699982,11603200,0.0,0.0
1981-03-09 00:00:00-05:00,0.08237899127925234,0.08237899127925234,0.08194544911384583,0.08194544911384583,15321600,0.0,0.0
1981-03-10 00:00:00-05:00,0.07847625768002782,0.07847625768002782,0.07804271578788757,0.07804271578788757,28380800,0.0,0.0
1981-03-11 00:00:00-05:00,0.07587503540298234,0.07587503540298234,0.07500794529914856,0.07500794529914856,29859200,0.0,0.0
1981-03-12 00:00:00-05:00,0.07804271578788757,0.07847625768002782,0.07804271578788757,0.07804271578788757,59248000,0.0,0.0
1981-03-13 00:00:00-05:00,0.07760920401422748,0.07760920401422748,0.07717566192150116,0.07717566192150116,231302400,0.0,0.0
1981-03-16 00:00:00-05:00,0.08021122962236404,0.08107831931767849,0.08021122962236404,0.08021122962236404,37228800,0.0,0.0
1981-03-17 00:00:00-05:00,0.08411314338445663,0.08498023321406742,0.08411314338445663,0.08411314338445663,43747200,0.0,0.0
1981-03-18 00:00:00-05:00,0.08931570500135422,0.09018279505075001,0.08931570500135422,0.08931570500135422,36937600,0.0,0.0
1981-03-19 00:00:00-05:00,0.08888215600710828,0.08888215600710828,0.08844861388206482,0.08844861388206482,37811200,0.0,0.0
1981-03-20 00:00:00-05:00,0.08931570500135422,0.09018279505075001,0.08931570500135422,0.08931570500135422,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.0927848294377327,0.09365191938000346,0.0927848294377327,0.0927848294377327,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.09278484465235615,0.09278484465235615,0.09235130250453949,0.09235130250453949,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.09148419445869171,0.09148419445869171,0.09061632305383682,0.09061632305383682,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.08931571111578805,0.08931571111578805,0.08888216316699982,0.08888216316699982,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08628089012107897,0.08628089012107897,0.08584734797477722,0.08584734797477722,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.08584734797477722,0.08671443805620137,0.08584734797477722,0.08584734797477722,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.08584735445292425,0.08584735445292425,0.08498026430606842,0.08498026430606842,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.08454669119367152,0.08454669119367152,0.08411314338445663,0.08411314338445663,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.0914841890335083,0.09191773107049636,0.0914841890335083,0.0914841890335083,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.09191771596670151,0.0923512637212688,0.09191771596670151,0.09191771596670151,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.09061633825607467,0.09061633825607467,0.09018279612064362,0.09018279612064362,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.08974924713164188,0.08974924713164188,0.08931570500135422,0.08931570500135422,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.09365192800760269,0.09451901802975335,0.09365192800760269,0.09365192800760269,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.09538611769676208,0.09581966564608525,0.09538611769676208,0.09538611769676208,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09668676555156708,0.09712030775599298,0.09668676555156708,0.09668676555156708,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09668676555156708,0.09712030775599298,0.09668676555156708,0.09668676555156708,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09668676555156708,0.09712030775599298,0.09668676555156708,0.09668676555156708,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.0923512637212688,0.0923512637212688,0.09191771596670151,0.09191771596670151,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08714795129423364,0.08714795129423364,0.08671440929174422,0.08671440929174423,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.08931570500135422,0.08974924713164188,0.08931570500135422,0.08931570500135422,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.09538611769676208,0.09581966564608525,0.09538611769676208,0.09538611769676208,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09885447472333907,0.09928802265769499,0.09885447472333907,0.09885447472333908,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.10145574063062668,0.10188928857120634,0.10145574063062668,0.10145574063062668,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10145575630051853,0.10145575630051853,0.10058867186307907,0.10058867186307907,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.10015510632369802,0.10015510632369802,0.09972155839204788,0.09972155839204788,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.09842088665814415,0.09842088665814415,0.0979873389005661,0.0979873389005661,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09712030775599298,0.09712030775599298,0.09668676555156708,0.09668676555156708,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.0984208956360817,0.09928799123033409,0.0984208956360817,0.0984208956360817,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.0984208956360817,0.09928799123033409,0.0984208956360817,0.0984208956360817,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.09842088665814415,0.09842088665814415,0.0979873389005661,0.0979873389005661,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.09798738560686515,0.09798738560686515,0.09755384922027588,0.09755384922027588,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09538610305520102,0.09538610305520102,0.09495256096124649,0.09495256096124649,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.09625319391489029,0.09668674180164186,0.09625319391489029,0.09625319391489029,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09712029248476028,0.09755384040983639,0.09712029248476028,0.09712029248476028,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09538610305520102,0.09538610305520102,0.09495256096124649,0.09495256096124649,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.09495256096124649,0.09625319303193007,0.09495256096124649,0.09495256096124649,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.09495257452216556,0.0958196646227305,0.09451902657747269,0.09451902657747269,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09408548371790862,0.09408548371790862,0.09321839362382889,0.09321839362382889,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.09538611769676208,0.09668675575591074,0.09538611769676208,0.09538611769676208,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09712029248476028,0.09798737675727143,0.09712029248476028,0.09712029248476028,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09581966564608525,0.09581966564608525,0.09538611769676208,0.09538611769676208,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.0984208956360817,0.09928799123033409,0.0984208956360817,0.0984208956360817,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.10405777394771576,0.10449132181142202,0.10405777394771576,0.10405777394771576,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10882673412561417,0.10969382960132841,0.10882673412561417,0.10882673412561417,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.1088267733110686,0.1088267733110686,0.10839323699474335,0.10839323699474335,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.11446285247802734,0.114896400338958,0.11446285247802734,0.11446285247802734,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.11446285247802734,0.114896400338958,0.11446285247802734,0.11446285247802734,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11489640176296234,0.11533072533111272,0.11489640176296234,0.11489640176296234,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11489640176296234,0.11533072533111272,0.11489640176296234,0.11489640176296234,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10969388351555803,0.10969388351555803,0.10926033556461334,0.10926033556461334,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10926033556461334,0.11012741988886098,0.10926033556461334,0.10926033556461334,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.11142802983522414,0.1118615660766062,0.11142802983522414,0.11142802983522415,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.11012744366820473,0.11012744366820473,0.10969390720129013,0.10969390720129013,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10622549657856414,0.10622549657856414,0.10579194873571396,0.10579194873571396,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10795969516038896,0.10839324307868883,0.10795969516038896,0.10795969516038895,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10926033556461334,0.11056096783980568,0.10926033556461334,0.10926033556461334,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.11402928084135056,0.11446282861188406,0.11402928084135056,0.11402928084135056,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11316222557048983,0.11316222557048983,0.11272867769002914,0.11272867769002914,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.11272873611489821,0.11272873611489821,0.11229518800973892,0.11229518800973892,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.11056092978212648,0.11056092978212648,0.11012738198041916,0.11012738198041916,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.1088267733110686,0.1088267733110686,0.10839323699474335,0.10839323699474335,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10839324307868883,0.10882677941934782,0.10795969516038896,0.10795969516038895,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.10535841629676272,0.10535841629676272,0.10492487996816635,0.10492487996816635,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.10145572017062042,0.10145572017062042,0.10102218389511108,0.10102218389511108,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10275636613368988,0.10362422598447112,0.10275636613368988,0.10275636613368988,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.1010221434313255,0.1010221434313255,0.10015504807233812,0.1001550480723381,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10232285410165787,0.10275640211676686,0.10232285410165787,0.10232285410165787,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.10188926802376892,0.10188926802376892,0.10102218389511108,0.10102218389511108,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.09842093357109653,0.09842093357109653,0.09755384922027588,0.09755384922027588,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.09061633825607467,0.09061633825607467,0.09018279612064362,0.09018279612064362,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08974924713164188,0.08974924713164188,0.08931570500135422,0.08931570500135422,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.08931570500135422,0.08974924713164188,0.08931570500135422,0.08931570500135422,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08714798741287691,0.08714798741287691,0.08628089725971222,0.08628089725971222,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.08714796602725983,0.08801505596764556,0.08714796602725983,0.08714796602725983,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.09061632305383682,0.09105064660717424,0.09061632305383682,0.09061632305383682,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.08411313608228013,0.08411313608228013,0.08367959409952164,0.08367959409952164,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.07760920401422748,0.07760920401422748,0.07717566192150116,0.07717566192150116,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07891062647104263,0.07934417440148214,0.07891062647104263,0.07891062647104263,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.08237897604703903,0.08324606600634447,0.08237897604703903,0.08237897604703903,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.0845467299222946,0.08498027214128474,0.0845467299222946,0.08454672992229462,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.08671440929174422,0.08758149908554182,0.08671440929174422,0.08671440929174423,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08974923938512802,0.09018278726681539,0.08974923938512802,0.08974923938512802,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.08411313608228013,0.08411313608228013,0.08367959409952164,0.08367959409952164,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.0836796150464323,0.0836796150464323,0.08324606716632843,0.08324606716632843,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.07934416634991659,0.07934416634991659,0.07847629487514496,0.07847629487514496,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.08064480870962143,0.0810783566513208,0.08064480870962143,0.08064480870962143,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.08324606716632843,0.0836796150464323,0.08324606716632843,0.08324606716632843,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.08671440929174422,0.08714795129423364,0.08671440929174422,0.08671440929174423,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.08411313608228013,0.08411313608228013,0.08367959409952164,0.08367959409952164,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.08281252392110168,0.08281252392110168,0.08237897604703903,0.08237897604703903,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.08541378378868103,0.08628087370513116,0.08541378378868103,0.08541378378868103,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.08671440929174422,0.08714795129423364,0.08671440929174422,0.08671440929174423,10953600,0.0,0.0
