Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-03-13 00:00:00-05:00,0.05524118252234785,0.06336495911516159,0.05524118252234785,0.06065661832690239,1031788800,0.0,0.0
1986-03-14 00:00:00-05:00,0.06065663634040149,0.06390652167425055,0.06065663634040149,0.06282281130552292,308160000,0.0,0.0
1986-03-17 00:00:00-05:00,0.06282280293025468,0.06444805682359074,0.06282280293025468,0.06390651315450668,133171200,0.0,0.0
1986-03-18 00:00:00-05:00,0.0639065008077198,0.06444804437217722,0.06173970366392661,0.06228124722838402,67766400,0.0,0.0
1986-03-19 00:00:00-05:00,0.062281254762820745,0.06282279839279108,0.06065662387290977,0.061198167502880096,47894400,0.0,0.0
1986-03-20 00:00:00-05:00,0.06119818485306694,0.06119818485306694,0.059032009719057234,0.05957355350255966,58435200,0.0,0.0
1986-03-21 00:00:00-05:00,0.059573590487823735,0.06065667872724575,0.05686586988926871,0.05794895812869072,59990400,0.0,0.0
1986-03-24 00:00:00-05:00,0.05794891569315385,0.05794891569315385,0.05578274080058273,0.05632428452372551,65289600,0.0,0.0
1986-03-25 00:00:00-05:00,0.056324280603615884,0.05740736797451973,0.05578273691816397,0.05740736797451973,32083200,0.0,0.0
1986-03-26 00:00:00-05:00,0.05740735501065271,0.05957352926328971,0.05686581144749346,0.05903198570013046,22752000,0.0,0.0
1986-03-27 00:00:00-05:00,0.05903200038168834,0.06011508777737617,0.05903200038168834,0.060115087777376175,16848000,0.0,0.0
1986-03-31 00:00:00-05:00,0.06011509728606209,0.06011509728606209,0.05849046593555481,0.05957355350255966,12873600,0.0,0.0
1986-04-01 00:00:00-05:00,0.05957352926328971,0.05957352926328971,0.05903198570013046,0.05903198570013046,11088000,0.0,0.0
1986-04-02 00:00:00-05:00,0.059032009719057234,0.06065664106956451,0.059032009719057234,0.05957355350255966,27014400,0.0,0.0
1986-04-03 00:00:00-05:00,0.06011508777737617,0.061739718870907914,0.06011508777737617,0.060115087777376175,23040000,0.0,0.0
1986-04-04 00:00:00-05:00,0.06011508777737617,0.06065663147522009,0.06011508777737617,0.060115087777376175,26582400,0.0,0.0
1986-04-07 00:00:00-05:00,0.060115072826448956,0.06065661638960821,0.05794889857381196,0.05903198570013046,16560000,0.0,0.0
1986-04-08 00:00:00-05:00,0.059032009719057234,0.06065664106956451,0.059032009719057234,0.05957355350255966,10252800,0.0,0.0
