Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17 00:00:00-05:00,0.18519927561283112,0.18816228171718852,0.18519927561283112,0.18519927561283112,10924800,0.0,0.0
1980-03-18 00:00:00-05:00,0.18519921325902566,0.1866807158124046,0.1837177276611328,0.1837177276611328,17068800,0.0,0.0
1980-03-19 00:00:00-05:00,0.18816231191158295,0.19112587802273323,0.18816231191158295,0.18816231191158295,18508800,0.0,0.0
1980-03-20 00:00:00-05:00,0.18816228201240473,0.19038451963866754,0.1874215304851532,0.1874215304851532,11174400,0.0,0.0
1980-03-21 00:00:00-05:00,0.18371784267733735,0.18371784267733735,0.18075425922870636,0.18075425922870636,12172800,0.0,0.0
1980-03-24 00:00:00-05:00,0.18001338659158783,0.18001338659158783,0.17705038189888,0.17705038189888,8966400,0.0,0.0
1980-03-25 00:00:00-05:00,0.1777912825345993,0.1807542727626995,0.1777912825345993,0.1777912825345993,11347200,0.0,0.0
1980-03-26 00:00:00-05:00,0.17779101240635084,0.1792725137472186,0.1763095110654831,0.1763095110654831,16262400,0.0,0.0
1980-03-27 00:00:00-05:00,0.17334676638263916,0.17334676638263916,0.17038320004940033,0.17038320004940033,26918400,0.0,0.0
1980-03-28 00:00:00-05:00,0.17705038189888,0.18001338659158783,0.17705038189888,0.17705038189888,20102400,0.0,0.0
1980-03-31 00:00:00-05:00,0.18297700583934784,0.18593999446758963,0.18297700583934784,0.18297700583934784,9004800,0.0,0.0
1980-04-01 00:00:00-05:00,0.1837177276611328,0.1866807158124046,0.1837177276611328,0.1837177276611328,8179200,0.0,0.0
1980-04-02 00:00:00-05:00,0.18519927561283112,0.18816228171718852,0.18519927561283112,0.18519927561283112,12556800,0.0,0.0
1980-04-03 00:00:00-05:00,0.18445848647718727,0.18445848647718727,0.18149492144584656,0.18149492144584656,6988800,0.0,0.0
1980-04-07 00:00:00-05:00,0.18001338659158783,0.18001338659158783,0.17705038189888,0.17705038189888,13478400,0.0,0.0
1980-04-08 00:00:00-05:00,0.1777912825345993,0.1807542727626995,0.1777912825345993,0.1777912825345993,29184000,0.0,0.0
1980-04-09 00:00:00-05:00,0.1770503628203908,0.1770503628203908,0.17408737540245056,0.17408737540245056,11558400,0.0,0.0
1980-04-10 00:00:00-05:00,0.17408743472878022,0.17630967181066926,0.17334668338298798,0.17334668338298798,14784000,0.0,0.0
1980-04-11 00:00:00-05:00,0.17334668338298798,0.17630967181066926,0.17334668338298798,0.17334668338298798,9523200,0.0,0.0
1980-04-14 00:00:00-05:00,0.1748281866312027,0.17779117506831776,0.1748281866312027,0.1748281866312027,8025600,0.0,0.0
1980-04-15 00:00:00-05:00,0.17482818107397244,0.1755689154430898,0.17260535061359406,0.17260535061359406,10598400,0.0,0.0
1980-04-16 00:00:00-05:00,0.16890152818421003,0.16890152818421003,0.16593854129314423,0.16593854129314423,10752000,0.0,0.0
1980-04-17 00:00:00-05:00,0.16593859453985987,0.16593859453985987,0.162975013256073,0.162975013256073,17702400,0.0,0.0
1980-04-18 00:00:00-05:00,0.16519786417484283,0.16816085239036235,0.16519786417484283,0.16519786417484283,18739200,0.0,0.0
1980-04-21 00:00:00-05:00,0.1651979941297305,0.1666794809251755,0.1637159138917923,0.1637159138917923,9043200,0.0,0.0
1980-04-22 00:00:00-05:00,0.17112387716770172,0.17408744220930839,0.17112387716770172,0.17112387716770172,20428800,0.0,0.0
1980-04-23 00:00:00-05:00,0.18149492144584656,0.18445848647718727,0.18149492144584656,0.18149492144584656,14822400,0.0,0.0
1980-04-24 00:00:00-05:00,0.1822361946105957,0.18519918226601262,0.1822361946105957,0.1822361946105957,8832000,0.0,0.0
1980-04-25 00:00:00-05:00,0.18223633734467284,0.18223633734467284,0.17927277088165283,0.17927277088165283,7104000,0.0,0.0
1980-04-28 00:00:00-04:00,0.1792727861263984,0.1807542727626995,0.1777912825345993,0.1777912825345993,6931200,0.0,0.0
1980-04-29 00:00:00-04:00,0.17927277088165283,0.18223633734467284,0.17927277088165283,0.17927277088165283,6297600,0.0,0.0
1980-04-30 00:00:00-04:00,0.18149492144584656,0.18445848647718727,0.18149492144584656,0.18149492144584656,7065600,0.0,0.0
1980-05-01 00:00:00-04:00,0.1822361946105957,0.18519918226601262,0.1822361946105957,0.1822361946105957,7008000,0.0,0.0
1980-05-02 00:00:00-04:00,0.18519927561283112,0.18816228171718852,0.18519927561283112,0.18519927561283112,5510400,0.0,0.0
1980-05-05 00:00:00-04:00,0.1874215304851532,0.19038451963866754,0.1874215304851532,0.1874215304851532,3513600,0.0,0.0
1980-05-06 00:00:00-04:00,0.1874215004673347,0.18964373773767934,0.18668074905872345,0.18668074905872345,6988800,0.0,0.0
1980-05-07 00:00:00-04:00,0.18668074905872345,0.18964373773767934,0.18668074905872345,0.18668074905872345,6393600,0.0,0.0
1980-05-08 00:00:00-04:00,0.18668080872717527,0.18742156037255164,0.18445855379104614,0.18445855379104614,7468800,0.0,0.0
1980-05-09 00:00:00-04:00,0.18668074905872345,0.18964373773767934,0.18668074905872345,0.18668074905872345,16684800,0.0,0.0
1980-05-12 00:00:00-04:00,0.18668079372394306,0.18890304848147316,0.18594004213809967,0.18594004213809967,8582400,0.0,0.0
