ticker,author,polarity_title,subjectivity_title,polarity_description,subjectivity_description,affected_day,Open,Close,Open-Close
AMZN,Investor&#39;s Business Daily,0.1333333333333333,0.625,0.3333333333333333,0.3666666666666667,2023-05-04 16:00:00,104.04000091552734,104.0,0.04000091552734375
AMZN,GOBankingRates,0.7,0.5,0.1383496732026143,0.4621132897603486,2023-05-04 15:15:00,104.04000091552734,104.0,0.04000091552734375
AMZN,Motley Fool,-0.1560185185185185,0.325462962962963,-0.125,0.6875,2023-05-04 14:17:00,104.04000091552734,104.0,0.04000091552734375
AMZN,Benzinga,-0.1555555555555555,0.2888888888888889,0.0604166666666666,0.3583333333333333,2023-05-04 11:43:00,104.04000091552734,104.0,0.04000091552734375
AMZN,GOBankingRates,0.0,0.0,0.1900595736369217,0.4261475081088338,2023-05-04 14:00:00,104.04000091552734,104.0,0.04000091552734375
AMZN,Motley Fool,0.0,0.0,-0.2,0.85,2023-05-04 10:38:00,104.04000091552734,104.0,0.04000091552734375
AMZN,Investor&#39;s Business Daily,0.0,0.0,0.125,0.4791666666666666,2023-05-04 09:57:00,104.04000091552734,104.0,0.04000091552734375
AMZN,Investopedia,0.5,0.5,-0.1333333333333333,0.319047619047619,2023-05-04 09:31:00,104.04000091552734,104.0,0.04000091552734375
AMZN,Motley Fool,1.0,1.0,0.1851190476190476,0.7053571428571429,2023-05-04 06:15:00,104.04000091552734,104.0,0.04000091552734375
AMZN,Bloomberg,0.5,0.5,0.0920887445887446,0.4660281385281385,2023-05-04 09:41:00,104.04000091552734,104.0,0.04000091552734375
AMZN,Zacks,0.1,0.1,0.1334089384793609,0.5075516736784341,2023-05-04 08:55:00,104.04000091552734,104.0,0.04000091552734375
AMZN,Motley Fool,0.25,0.425,1.0,1.0,2023-05-04 06:15:00,104.04000091552734,104.0,0.04000091552734375
AMZN,Motley Fool,0.0,0.0,0.0,0.0,2023-05-04 05:45:00,104.04000091552734,104.0,0.04000091552734375
AMZN,Motley Fool,0.0,0.0,0.25,0.75,2023-05-04 04:35:00,104.04000091552734,104.0,0.04000091552734375
AMZN,The Wall Street Journal,0.0,0.0833333333333333,0.0,0.1,2023-05-04 04:30:00,104.04000091552734,104.0,0.04000091552734375
AMZN,Motley Fool,0.2142857142857142,0.6428571428571429,0.4583333333333333,0.6472222222222223,2023-05-04 04:25:00,104.04000091552734,104.0,0.04000091552734375
AMZN,Motley Fool,1.0,0.3,0.1984126984126984,0.628968253968254,2023-05-04 04:07:00,104.04000091552734,104.0,0.04000091552734375
AMZN,GOBankingRates,0.4,0.3,0.2383913509171241,0.442006630254053,2023-05-03 14:00:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,American City Business Journals,0.0,0.0,0.1,0.1,2023-05-03 15:49:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,Yahoo Finance,0.0,0.1,0.104918430335097,0.3941887125220458,2023-05-03 13:40:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,GOBankingRates,1.0,0.3,0.1986353949548394,0.4491791104985551,2023-05-03 13:00:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,Zacks,0.0,0.1,0.1635796742939599,0.563056586270872,2023-05-03 11:45:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,Benzinga,0.0,0.0,0.1155844155844155,0.4073051948051948,2023-05-03 11:13:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,Yahoo Finance Video,0.0,0.0,-0.0286363636363636,0.5403535353535355,2023-05-03 09:47:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,Motley Fool,0.0,1.0,-0.2161111111111111,0.5261111111111111,2023-05-03 09:23:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,Motley Fool,0.0,0.0,0.1108333333333333,0.4391666666666666,2023-05-03 09:00:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,Barrons.com,0.6,1.0,0.0999999999999999,0.2916666666666667,2023-05-03 08:54:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,Motley Fool,0.3,0.1,0.1875,0.6875,2023-05-03 07:05:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,Motley Fool,0.0,0.0,0.1666666666666666,0.8333333333333334,2023-05-03 07:25:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,Motley Fool,0.2142857142857142,0.6428571428571429,0.4,0.375,2023-05-03 08:45:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,Motley Fool,0.0,0.0,-0.15,0.3,2023-05-03 07:00:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,Fortune,0.5,0.5,0.2736111111111111,0.6347222222222223,2023-05-03 06:50:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,Motley Fool,0.0,0.0,-0.2,0.475,2023-05-03 06:10:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,Zacks,-0.3888888888888889,0.8333333333333334,0.0675270143293399,0.3918839558374442,2023-05-03 05:00:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,Motley Fool,1.0,0.3,0.2241666666666666,0.5175,2023-05-03 05:15:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,Motley Fool,0.0,0.0,0.4378571428571428,0.6657142857142857,2023-05-03 04:32:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,Motley Fool,0.4,0.325,0.24,0.4033333333333333,2023-05-03 04:30:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,Motley Fool,0.5,0.5,-0.125,0.625,2023-05-03 04:07:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,Motley Fool,0.0,0.0,0.2833333333333333,0.3875,2023-05-03 04:18:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,Motley Fool,1.0,0.3,0.03125,0.3270833333333333,2023-05-03 04:05:00,103.73999786376952,103.6500015258789,0.08999633789061079
AMZN,GOBankingRates,0.0,0.0,0.2082498346560846,0.5545519179894179,2023-05-02 16:29:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,Motley Fool,0.0,0.0666666666666666,-0.0425925925925926,0.3398148148148148,2023-05-02 13:22:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,Fortune,0.1722222222222222,0.5944444444444444,0.0472727272727272,0.2909090909090909,2023-05-02 14:12:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,Business Wire,-0.25,0.4,0.0777764249639249,0.5162306096681094,2023-05-02 12:30:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,The Wall Street Journal,0.5,1.0,0.2666666666666666,0.3666666666666667,2023-05-02 12:22:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,Benzinga,0.0,0.0,0.1049783549783549,0.3173881673881674,2023-05-02 09:28:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,Motley Fool,0.9,0.9,0.5,0.5,2023-05-02 12:28:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,Benzinga,0.0,0.0,0.029064454064454,0.3584693662818663,2023-05-02 10:24:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,Motley Fool,0.5,0.5,0.6000000000000001,0.9,2023-05-02 08:37:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,Zacks,0.0,0.0,0.1416666666666667,0.5208333333333333,2023-05-02 08:31:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,Financial Times,-0.2,0.05,-0.1428571428571428,0.7142857142857143,2023-05-02 07:57:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,Zacks,0.5249999999999999,0.625,0.0087889767237593,0.58375054896794,2023-05-02 08:30:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,GOBankingRates,0.3,0.35,0.106198347107438,0.3202282565918929,2023-05-02 08:00:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,Yahoo Finance,-0.1,0.1,0.0678805916305916,0.4631204906204906,2023-05-02 07:15:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,Motley Fool,0.0,0.1,1.0,0.3,2023-05-02 06:45:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,GOBankingRates,-1.0,1.0,0.0985309343434343,0.5232304292929293,2023-05-02 06:01:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,Motley Fool,0.5,0.8333333333333334,0.0,1.0,2023-05-02 05:15:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,Motley Fool,0.2142857142857142,0.6428571428571429,0.1205357142857142,0.5491071428571428,2023-05-02 05:05:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,Motley Fool,0.2,0.45,0.34,0.5800000000000001,2023-05-02 05:00:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,The Wall Street Journal,0.4166666666666666,0.75,0.2666666666666666,0.3666666666666667,2023-05-02 12:22:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,Motley Fool,-0.4,0.4,0.25,0.3333333333333333,2023-05-02 04:30:00,101.47000122070312,103.62999725341795,-2.1599960327148295
AMZN,Motley Fool,0.0,0.0,-0.1296296296296296,0.4444444444444445,2023-05-02 04:20:00,101.47000122070312,103.62999725341795,-2.1599960327148295
GOOG,Yahoo Finance Video,0.0,0.0,0.228504329004329,0.4975865800865801,2023-05-08 09:34:00,105.79499816894533,108.23999786376952,-2.4449996948241903
GOOG,Argus Research,0.0,0.0,0.1496688311688311,0.4590270562770563,2023-05-08 09:17:00,105.79499816894533,108.23999786376952,-2.4449996948241903
GOOG,Investor&#39;s Business Daily,-0.6,1.0,0.0,0.1,2023-05-08 07:35:00,105.79499816894533,108.23999786376952,-2.4449996948241903
GOOG,The Wall Street Journal,-0.4,0.7,0.0,0.0,2023-05-08 10:30:00,105.79499816894533,108.23999786376952,-2.4449996948241903
GOOG,Yahoo Finance,0.25,1.0,0.2258928571428571,0.6160714285714286,2023-05-06 11:10:00,,,
GOOG,The Wall Street Journal,0.25,0.4,0.0,0.1,2023-05-06 10:30:00,,,
GOOG,The Wall Street Journal,0.0,0.0,-0.2238095238095238,0.4031746031746031,2023-05-04 14:22:00,106.16000366210938,105.20999908447266,0.9500045776367188
GOOG,Yahoo Finance,-0.4,0.4,0.2831261595547309,0.5003865182436611,2023-05-05 14:07:00,105.31999969482422,106.21499633789062,-0.8949966430664062
GOOG,Yahoo Finance Video,0.0,0.0,0.1552202699261523,0.4151133180544945,2023-05-04 18:39:00,106.16000366210938,105.20999908447266,0.9500045776367188
GOOG,The Wall Street Journal,0.0,0.0,-0.2238095238095238,0.4031746031746031,2023-05-04 14:22:00,106.16000366210938,105.20999908447266,0.9500045776367188
GOOG,Yahoo Finance,0.0,0.0,0.1240852974186307,0.498164983164983,2023-05-04 10:16:00,106.16000366210938,105.20999908447266,0.9500045776367188
GOOG,Yahoo Finance,0.0,0.0,0.1653402153402153,0.4737484737484738,2023-05-04 02:00:00,106.16000366210938,105.20999908447266,0.9500045776367188
GOOG,Yahoo Finance,0.0,0.1,0.104918430335097,0.3941887125220458,2023-05-03 13:40:00,106.22000122070312,106.12000274658205,0.09999847412107954
GOOG,Yahoo Finance,0.0,0.0,0.1240852974186307,0.498164983164983,2023-05-04 10:16:00,106.16000366210938,105.20999908447266,0.9500045776367188
GOOG,Yahoo Finance Video,0.0,0.0,-0.0286363636363636,0.5403535353535355,2023-05-03 09:47:00,106.22000122070312,106.12000274658205,0.09999847412107954
GOOG,WSJ,0.0,0.0,-0.1999999999999999,0.4166666666666667,2023-05-02 17:38:00,107.66000366210938,105.9800033569336,1.6800003051757812
GOOG,The Wall Street Journal,-0.1,0.55,-0.0874999999999999,0.54375,2023-05-02 16:03:00,107.66000366210938,105.9800033569336,1.6800003051757812
GOOG,Argus Research,0.25,0.25,0.25,0.25,2023-05-01 12:44:00,107.72000122070312,107.70999908447266,0.01000213623046875
GOOG,Yahoo Finance Video,0.0,0.0,0.2387096774193548,0.4188172043010752,2023-05-01 15:44:00,107.72000122070312,107.70999908447266,0.01000213623046875
GOOG,Yahoo Finance,0.0,0.3333333333333333,0.065625,0.3179166666666667,2023-05-01 09:50:00,107.72000122070312,107.70999908447266,0.01000213623046875
GOOG,Yahoo Finance Video,0.0,0.0,0.3551020408163265,0.4741496598639455,2023-05-01 10:30:00,107.72000122070312,107.70999908447266,0.01000213623046875
GOOG,The Wall Street Journal,0.0,0.25,0.2410714285714285,0.3738095238095238,2023-04-30 09:00:00,,,
GOOG,The Wall Street Journal,-0.5,0.55,-0.325,0.475,2023-04-29 06:00:00,,,
GOOG,Yahoo Finance Video,0.8,0.75,0.2119352869352869,0.5352258852258852,2023-04-28 16:43:00,107.8000030517578,108.22000122070312,-0.4199981689453267
GOOG,Yahoo Finance Video,0.0,0.0,0.2277674706246135,0.5079352195423625,2023-04-28 14:16:00,107.8000030517578,108.22000122070312,-0.4199981689453267
GOOG,Yahoo Finance,0.0,0.0,0.13258658008658,0.4955895262145262,2023-04-28 14:05:00,107.8000030517578,108.22000122070312,-0.4199981689453267
GOOG,Yahoo Finance Video,0.0,0.0,0.0786435786435786,0.4910804473304472,2023-04-28 12:57:00,107.8000030517578,108.22000122070312,-0.4199981689453267
GOOG,The Wall Street Journal,-0.3,0.1,0.05,0.475,2023-04-28 12:57:00,107.8000030517578,108.22000122070312,-0.4199981689453267
GOOG,Yahoo Finance Video,-0.1333333333333333,0.1333333333333333,0.1718635692472901,0.4880075673680324,2023-04-28 10:32:00,107.8000030517578,108.22000122070312,-0.4199981689453267
GOOG,Yahoo Finance,0.0,0.0,0.1386597636597636,0.3982352482352483,2023-04-27 18:59:00,105.2300033569336,108.37000274658205,-3.1399993896484517
GOOG,The Wall Street Journal,0.3416666666666667,0.6166666666666667,0.1444444444444444,0.4444444444444444,2023-04-27 16:17:00,105.2300033569336,108.37000274658205,-3.1399993896484517
GOOG,The Wall Street Journal,0.0,1.0,0.09375,0.40625,2023-04-27 17:37:00,105.2300033569336,108.37000274658205,-3.1399993896484517
GOOG,Yahoo Finance,0.0,0.0,0.1386597636597636,0.3982352482352483,2023-04-27 18:59:00,105.2300033569336,108.37000274658205,-3.1399993896484517
GOOG,Yahoo Finance,0.0,0.0,0.1386597636597636,0.3982352482352483,2023-04-27 18:59:00,105.2300033569336,108.37000274658205,-3.1399993896484517
GOOG,Yahoo Finance,0.0,0.0,0.1422989291410344,0.3856351105035315,2023-04-27 13:11:00,105.2300033569336,108.37000274658205,-3.1399993896484517
GOOG,The Wall Street Journal,0.0,0.0,0.0,0.0,2023-04-27 12:01:00,105.2300033569336,108.37000274658205,-3.1399993896484517
GOOG,Yahoo Finance Video,0.0,0.0,0.195269770879527,0.4333048252560448,2023-04-27 10:14:00,105.2300033569336,108.37000274658205,-3.1399993896484517
GOOG,Yahoo Finance,0.0,0.0,0.1386597636597636,0.3982352482352483,2023-04-27 18:59:00,105.2300033569336,108.37000274658205,-3.1399993896484517
GOOG,Yahoo Finance Video,0.0,0.0,0.2234374999999999,0.40625,2023-04-27 08:43:00,105.2300033569336,108.37000274658205,-3.1399993896484517
GOOG,Yahoo Finance,0.1,0.3166666666666666,0.1482196969696969,0.5317045454545455,2023-04-27 08:00:00,105.2300033569336,108.37000274658205,-3.1399993896484517
GOOG,Investor&#39;s Business Daily,-0.8,0.9,-0.1,0.6799999999999999,2023-04-27 06:00:00,105.2300033569336,108.37000274658205,-3.1399993896484517
GOOG,Yahoo Finance Video,0.0,0.0,0.132065527065527,0.4484228734228733,2023-04-26 16:41:00,105.55999755859376,104.4499969482422,1.1100006103515625
GOOG,Yahoo Finance Video,0.0,0.0,0.0462594696969697,0.4682765151515151,2023-04-26 14:56:00,105.55999755859376,104.4499969482422,1.1100006103515625
GOOG,Yahoo Finance Video,0.3233333333333333,0.65,0.1674300699300699,0.4649912587412587,2023-04-26 14:36:00,105.55999755859376,104.4499969482422,1.1100006103515625
GOOG,Yahoo Finance,0.0,0.0,0.130985680985681,0.3935536685536686,2023-04-26 12:16:00,105.55999755859376,104.4499969482422,1.1100006103515625
GOOG,Yahoo Finance Video,0.0,0.0,0.1513862652499016,0.5455411255411253,2023-04-26 08:34:00,105.55999755859376,104.4499969482422,1.1100006103515625
GOOG,Yahoo Finance Video,0.0,0.1,0.1572613894042465,0.5689423388402978,2023-04-26 08:21:00,105.55999755859376,104.4499969482422,1.1100006103515625
GOOG,Yahoo Finance Video,0.125,0.5,0.0819740259740259,0.4765800865800866,2023-04-26 09:11:00,105.55999755859376,104.4499969482422,1.1100006103515625
GOOG,The Wall Street Journal,0.0,0.0,-0.2333333333333333,0.7999999999999999,2023-04-25 19:01:00,106.61000061035156,104.61000061035156,2.0
GOOG,Yahoo Finance Video,0.23,0.23,0.23,0.23,2023-04-26 00:12:00,105.55999755859376,104.4499969482422,1.1100006103515625
GOOG,Yahoo Finance Video,0.5,0.75,0.2434210526315789,0.54546783625731,2023-04-25 18:25:00,106.61000061035156,104.61000061035156,2.0
GOOG,Yahoo Finance Video,0.0,0.0,0.1942244458637901,0.512132596456367,2023-04-25 18:13:00,106.61000061035156,104.61000061035156,2.0
GOOG,The Wall Street Journal,0.1,0.2,0.05,0.3,2023-04-25 17:14:00,106.61000061035156,104.61000061035156,2.0
GOOG,Yahoo Finance Video,0.5,0.5,0.05,0.5,2023-04-25 17:25:00,106.61000061035156,104.61000061035156,2.0
GOOG,Yahoo Finance Video,0.0,0.0,0.0337566844919786,0.4187547746371275,2023-04-25 16:41:00,106.61000061035156,104.61000061035156,2.0
GOOG,Yahoo Finance,0.0,0.0,0.1723030303030303,0.3851515151515151,2023-04-25 16:23:00,106.61000061035156,104.61000061035156,2.0
GOOG,Yahoo Finance Video,0.5,0.5,0.2572727272727272,0.4466666666666666,2023-04-25 16:07:00,106.61000061035156,104.61000061035156,2.0
GOOG,Yahoo Finance Video,0.0,0.0,0.0562032085561497,0.4233607079195315,2023-04-25 15:50:00,106.61000061035156,104.61000061035156,2.0
GOOG,Yahoo Finance Video,0.0,0.0,0.1231018981018981,0.4290293040293039,2023-04-25 16:03:00,106.61000061035156,104.61000061035156,2.0
GOOG,Yahoo Finance Video,0.0,0.1,0.0853340548340548,0.4956475468975469,2023-04-25 15:22:00,106.61000061035156,104.61000061035156,2.0
GOOG,Yahoo Finance,0.375,0.4166666666666666,0.1587719298245614,0.5149122807017544,2023-04-25 15:09:00,106.61000061035156,104.61000061035156,2.0
GOOG,Yahoo Finance,0.375,0.4166666666666666,0.1587719298245614,0.5149122807017544,2023-04-25 15:09:00,106.61000061035156,104.61000061035156,2.0
GOOG,Yahoo Finance,0.0,1.0,0.1503563776291049,0.3794547203638113,2023-04-25 15:06:00,106.61000061035156,104.61000061035156,2.0
GOOG,Yahoo Finance,0.0,0.0,0.1503563776291049,0.3794547203638113,2023-04-25 15:06:00,106.61000061035156,104.61000061035156,2.0
GOOG,The Wall Street Journal,0.0,0.0,0.1121212121212121,0.5181818181818182,2023-04-25 12:56:00,106.61000061035156,104.61000061035156,2.0
GOOG,Yahoo Finance Video,0.0,0.0,0.1075805675805676,0.543068783068783,2023-04-25 09:39:00,106.61000061035156,104.61000061035156,2.0
GOOG,Yahoo Finance Video,0.0,0.25,0.0406988718352354,0.331915912370458,2023-04-25 08:47:00,106.61000061035156,104.61000061035156,2.0
GOOG,Investor&#39;s Business Daily,-0.125,0.375,0.0,0.1,2023-05-08 07:35:00,105.79499816894533,108.23999786376952,-2.4449996948241903
GOOG,The Wall Street Journal,0.0333333333333333,0.2666666666666666,0.05,0.3,2023-04-25 17:14:00,106.61000061035156,104.61000061035156,2.0
GOOG,Yahoo Finance Video,0.0,0.0,0.0079545454545454,0.6273148148148148,2023-04-24 19:00:00,106.0500030517578,106.77999877929688,-0.7299957275390767
GOOG,Yahoo Finance,0.0,0.0,0.1503563776291049,0.3794547203638113,2023-04-25 15:06:00,106.61000061035156,104.61000061035156,2.0
GOOG,Yahoo Finance,-0.1,0.1,0.1587719298245614,0.5149122807017544,2023-04-25 15:09:00,106.61000061035156,104.61000061035156,2.0
GOOG,Yahoo Finance Video,0.25,0.5,0.168070818070818,0.5348443223443223,2023-04-24 12:04:00,106.0500030517578,106.77999877929688,-0.7299957275390767
GOOG,Yahoo Finance,0.0,0.0,0.0867099567099567,0.5051178451178451,2023-04-24 11:02:00,106.0500030517578,106.77999877929688,-0.7299957275390767
GOOG,The Wall Street Journal,0.0,0.1,-0.1,0.4,2023-04-23 09:00:00,,,
GOOG,Yahoo Finance,0.0,0.0,0.0551388888888888,0.4189351851851852,2023-04-23 06:44:00,,,
GOOG,The Wall Street Journal,0.1,0.3,-0.0083333333333333,0.225,2023-04-23 04:30:00,,,
GOOG,The Wall Street Journal,0.0,0.0,0.3333333333333333,0.5361111111111111,2023-04-22 12:11:00,,,
GOOG,Yahoo Finance Video,0.0,0.0,0.1329629629629629,0.4042592592592593,2023-04-22 05:00:00,,,
GOOG,The Wall Street Journal,0.0,0.0,0.0055555555555555,0.2694444444444444,2023-04-21 16:38:00,106.08999633789062,105.91000366210938,0.17999267578125
GOOG,Yahoo Finance Video,0.1625,0.2125,0.1570686456400742,0.5489065398886827,2023-04-21 14:28:00,106.08999633789062,105.91000366210938,0.17999267578125
GOOG,Bloomberg,0.5,0.9,0.0274190503162465,0.3837218337218338,2023-04-21 09:58:00,106.08999633789062,105.91000366210938,0.17999267578125
GOOG,The Wall Street Journal,0.0,0.0,0.0,1.0,2023-04-20 16:15:00,104.6500015258789,105.9000015258789,-1.25
GOOG,Yahoo Finance Video,0.0,0.0,-0.0597222222222222,0.4375,2023-04-18 13:00:00,107.0,105.12000274658205,1.8799972534179545
GOOG,Yahoo Finance,0.0,0.0,0.0542687747035573,0.3951712779973649,2023-04-18 09:49:00,107.0,105.12000274658205,1.8799972534179545
GOOG,Yahoo Finance,0.0454545454545454,0.295959595959596,0.1414535984848485,0.5123376623376623,2023-04-18 08:00:00,107.0,105.12000274658205,1.8799972534179545
GOOG,The Wall Street Journal,0.0,0.0,0.0,1.0,2023-04-20 16:15:00,104.6500015258789,105.9000015258789,-1.25
GOOG,Yahoo Finance,0.0,0.0,0.0797202797202797,0.3811188811188811,2023-04-18 07:35:00,107.0,105.12000274658205,1.8799972534179545
